Cluster 1,,,,,,,,Cluster 2,,,,,,,,Cluster 3,,,,,,,,Cluster 4,,,,,,
Na夫e,NPPB,NPP5,SUB,SPPB,SPP5,SPP7,,Na夫e,NPPB,NPP5,SUB,SPPB,SPP5,SPP7,,Na夫e,NPPB,NPP5,SUB,SPPB,SPP5,SPP7,,Na夫e,NPPB,NPP5,SUB,SPPB,SPP5,SPP7
-0.849045505,-1.46133132,-1.043678986,0.286682835,0.333844346,0.80540582,1.089608857,,1.247247702,0.942159537,0.681654231,0.088686548,-0.009424296,-0.752572923,-1.479985431,,,,,,,,,,,,,,,,
-1.096692451,-1.158685739,-1.065874473,0.24081504,0.869407807,0.159778416,1.220938233,,1.322252477,0.740767215,0.770222913,-0.041940441,0.192731738,-0.940230954,-1.335492297,,,,,,,,,,,,,,,,
-0.909625647,-1.38910418,-1.000007013,0.365936412,1.003976563,0.410933259,0.693206396,,1.44234871,0.674743992,0.818075834,-0.050963075,0.088602229,-0.849142007,-1.389873549,,,,,,,,,,,,,,,,
-1.316415463,-1.318965845,-0.736279195,0.313089964,0.656412421,0.418934738,1.140308254,,1.55053818,0.716943936,0.700636201,0.150892104,-0.095972193,-1.028559928,-1.252448721,,,,,,,,,,,,,,,,
-1.067510207,-1.292790694,-0.903201214,0.213759884,0.263433245,0.623111235,1.347322224,,0.870504432,0.960610719,0.858644116,0.342203875,-0.172767031,-0.460230952,-1.726525342,,,,,,,,,,,,,,,,
-0.910981477,-1.460096577,-0.79179077,-0.081073063,0.480737927,0.712697669,1.259789085,,0.977259596,1.20579931,0.965692146,0.139053477,-0.282571224,-0.796330995,-1.421714547,,,,,,,,,,,,,,,,
-1.143621945,-1.461282251,-0.923710306,0.341665176,0.464948979,0.649346685,1.190500035,,0.880831351,1.140906497,1.142942472,-0.06044665,-0.463416245,-0.403447025,-1.44620032,,,,,,,,,,,,,,,,
-0.532608507,-1.437990485,-1.268117251,0.396620253,0.485930502,0.786909923,0.759576504,,0.951488804,1.016404685,0.959253893,-0.034768558,0.160113819,-0.940802409,-1.379903389,,,,,,,,,,,,,,,,
-0.58127586,-1.384767467,-1.174489305,0.348500531,0.397327086,0.534190552,1.075381306,,1.454748324,0.798104777,0.693234274,0.128799098,-0.037854971,-0.905219234,-1.395290424,,,,,,,,,,,,,,,,
-0.765621066,-1.459104658,-1.165917315,0.493419276,0.781386115,0.526586563,0.741590325,,1.121165669,0.831392818,0.978115253,0.273169153,-0.299946875,-0.580407534,-1.590820048,,,,,,,,,,,,,,,,
-0.561723572,-1.399962872,-1.095626909,0.213848294,0.447104061,0.666616006,0.965416655,,1.186196035,0.921886073,1.013196517,0.129505656,-0.153493072,-0.965384501,-1.351587052,,,,,,,,,,,,,,,,
-0.855852253,-1.222985062,-1.127321707,-0.191544068,0.784534135,0.798935757,1.012693443,,1.158435634,1.008866133,0.87310957,0.150277599,-0.1497425,-0.757796084,-1.523047517,,,,,,,,,,,,,,,,
-1.147900682,-1.286274933,-1.122529041,0.090031714,0.610117941,0.933695821,1.033683016,,1.193034633,0.902833319,0.816989127,0.146383192,-0.109226658,-0.74110976,-1.480689584,,,,,,,,,,,,,,,,
-1.107256568,-1.428667938,-0.855364349,0.415061087,0.649688113,0.532722977,0.945994464,,1.37295209,0.516335253,0.45611449,0.569133588,0.000490851,-1.047830414,-1.280845399,,,,,,,,,,,,,,,,
-1.064582993,-1.403147462,-0.915034985,0.312107089,0.075258818,1.077774793,1.071933381,,1.051027111,0.905994422,0.773686976,0.352600966,-0.132363365,-0.63701939,-1.631249592,,,,,,,,,,,,,,,,
-1.076014702,-1.23097765,-0.914377148,0.108833695,0.240636514,1.231371814,0.835185102,,0.973431635,0.888263246,0.941825335,0.097287188,-0.081752298,-0.823814326,-1.294360727,,,,,,,,,,,,,,,,
-1.013914113,-1.155605964,-1.179154934,0.034770126,0.337676346,0.751156815,1.387902972,,0.70601979,1.023158479,1.154705276,0.307631168,-0.496959499,-0.47911042,-1.494473907,,,,,,,,,,,,,,,,
-1.250717082,-1.196212413,-0.979009071,0.389871126,0.251734074,0.700826233,1.227022492,,1.04842438,0.937913799,0.955306686,0.029977691,-0.008694423,-0.978725423,-1.248791493,,,,,,,,,,,,,,,,
-1.122215322,-1.220266714,-1.073833141,0.344863055,0.431081378,0.835128563,0.951163387,,0.661625142,1.210749891,1.131906483,0.063911892,-0.000669006,-1.110378494,-1.206075529,,,,,,,,,,,,,,,,
-0.938022969,-1.232929732,-1.092403999,0.765411484,0.716269206,0.38742032,0.578416516,,0.826714918,1.057567204,0.91338957,0.463069949,-0.167041537,-0.943660812,-1.450621369,,,,,,,,,,,,,,,,
-1.123947357,-1.244626813,-1.124965415,0.064751895,0.469970919,0.758931309,1.326500565,,1.134431878,0.948393663,0.942251116,0.239140953,-0.24679967,-0.852483668,-1.408665107,,,,,,,,,,,,,,,,
-1.314740136,-1.216126621,-1.046604919,0.162747089,0.65114141,0.780288328,1.08892693,,1.150700529,0.978971428,0.959781424,0.034975063,-0.157099148,-0.787435471,-1.407530479,,,,,,,,,,,,,,,,
-1.290930973,-0.908077912,-0.8271149,0.587618047,0.807571173,-0.104417393,0.978821012,,1.201395624,0.753153261,0.945156588,-0.324510425,-0.041592069,-0.402617318,-1.406059293,,,,,,,,,,,,,,,,
-1.165751463,-1.026458168,-1.110142184,0.264580597,0.824617837,0.308896659,1.078668768,,1.118193371,1.002651484,1.034858354,-0.119313344,0.031364086,-0.988833212,-1.289994936,,,,,,,,,,,,,,,,
-0.636457838,-1.112445551,-1.100368464,1.320804768,0.350355476,0.472427087,-0.006633442,,0.704357999,1.260441236,0.859629616,0.132685018,-0.210531308,-0.859092658,-1.18138269,,,,,,,,,,,,,,,,
-0.605838639,-1.453526514,-1.136692868,0.811045736,0.364300598,1.08552914,0.136168041,,0.700260267,0.890804947,1.039811535,0.338075529,-0.226439485,-0.47939437,-1.605399236,,,,,,,,,,,,,,,,
-1.258511187,-1.168263327,-0.897447261,-0.152017971,0.667159118,0.734844834,1.243180351,,0.808046941,1.031540867,1.029077663,0.028658787,0.090690628,-0.866500975,-1.404347544,,,,,,,,,,,,,,,,
-1.282729267,-1.252092339,-0.971242042,0.264422544,0.45813082,0.745859895,1.161134478,,0.617658391,0.899368029,0.889945279,0.670024872,-0.092193507,-0.916459053,-1.466601085,,,,,,,,,,,,,,,,
-1.241616455,-1.057776294,-0.815483419,0.060612395,-0.128051296,1.180229939,1.223366088,,0.66455146,0.910392488,0.649045032,0.756201446,0.066712659,-1.162820445,-1.328085395,,,,,,,,,,,,,,,,
-1.035646787,-1.17524117,-1.168123937,0.242220428,0.477556894,0.522044335,1.292437264,,0.777625617,1.068411557,0.874817282,0.412404307,-0.004724776,-0.797408429,-1.650911944,,,,,,,,,,,,,,,,
-1.113346735,-1.286285932,-1.046954026,0.336074401,0.740015674,0.440872038,1.067977907,,0.36915075,0.927899781,0.945882325,0.692413108,-0.26320389,-0.59795167,-1.51345719,,,,,,,,,,,,,,,,
-1.256308639,-1.035217974,-1.065255228,0.128177194,0.620660351,0.468613275,1.300135561,,0.792434169,0.946043363,1.278234983,0.129934726,-0.378250138,-0.64578763,-1.368431343,,,,,,,,,,,,,,,,
-0.976446763,-1.264890466,-0.918114369,-0.210295391,0.399171934,0.984154214,1.196557941,,0.746819928,0.683445018,0.980525536,0.519457663,-0.109964854,-0.652168741,-1.565416929,,,,,,,,,,,,,,,,
-0.990259515,-1.205823274,-0.813386484,0.077788409,-0.076614407,1.072194524,1.183733429,,1.358113209,0.831761292,0.747853449,0.259554703,-0.056412093,-0.833312298,-1.573126274,,,,,,,,,,,,,,,,
-1.170226544,-0.88448014,-0.958745622,-0.395137424,0.435524047,1.294217031,0.925485575,,1.315917348,0.730018193,0.784985481,0.055427306,0.218328897,-0.930007801,-1.46693917,,,,,,,,,,,,,,,,
-0.925684254,-0.816125444,-0.840389537,-0.168684882,1.089942169,-0.205128313,1.220520452,,0.623420528,0.924218674,0.632248302,0.400507091,0.087123374,-0.853218824,-1.269327268,,,,,,,,,,,,,,,,
-1.148387414,-1.090919369,-1.078191207,0.280006299,0.953728798,0.149922979,1.104465415,,1.435416149,0.861598483,0.642172754,-0.028020857,-0.296955541,-0.637932103,-1.241482039,,,,,,,,,,,,,,,,
-1.067642702,-1.404489108,-1.066209467,0.497253918,0.656378448,0.422565293,1.077558299,,1.131238577,0.994592119,0.851793772,0.025748897,0.033747717,-1.039252946,-1.253462018,,,,,,,,,,,,,,,,
-1.251334898,-1.136994641,-1.135010542,0.063865326,0.47454309,0.911618473,1.192478172,,1.312571501,0.229671656,0.703931432,0.325143917,0.322128314,-0.91344373,-1.418459442,,,,,,,,,,,,,,,,
-1.327177385,-1.191504406,-1.112415685,0.223146543,0.512871049,0.805678462,1.181627052,,1.218818236,0.739725588,0.82147428,-0.008229845,0.240594966,-0.92823935,-1.389139349,,,,,,,,,,,,,,,,
-1.064371468,-1.16415203,-1.084387806,0.06353288,0.236966646,0.929674958,1.254508993,,1.059711838,0.805502239,0.844418079,0.244334406,0.138920441,-0.918892587,-1.496586377,,,,,,,,,,,,,,,,
-0.813841298,-1.267772932,-1.146767708,0.095070663,0.972929066,0.136753363,1.21653336,,1.105404057,0.846816953,1.070972967,0.080708339,-0.001228327,-0.999842711,-1.347032783,,,,,,,,,,,,,,,,
-1.35365759,-0.656947696,-0.983850379,-0.177002223,0.162882952,1.134761308,1.125199711,,1.119933968,0.859419689,0.916216907,0.349375297,-0.223505169,-0.755866435,-1.541681617,,,,,,,,,,,,,,,,
-0.892815054,-0.661089531,-0.9716847,-0.69952886,0.319064418,0.700465342,1.574191064,,0.945264035,0.867873743,0.694845478,0.647700527,-0.066301448,-0.817888942,-1.644497579,,,,,,,,,,,,,,,,
-0.211637301,-1.176989093,-1.275056507,-0.110710515,0.326340772,0.774704945,1.007426973,,0.974884839,0.931305952,0.949099236,0.255959418,-0.211558071,-0.922930949,-1.262937917,,,,,,,,,,,,,,,,
-0.984764122,-1.131283195,-1.116022005,-0.193356206,0.564191684,0.695085868,1.358130644,,1.104900153,0.809750564,0.883246907,0.351711819,-0.016356769,-1.094280751,-1.339497517,,,,,,,,,,,,,,,,
-1.145263048,-1.075340321,-0.948537417,0.159076229,0.791138806,0.225879541,1.200761014,,0.970340899,1.114787478,1.03887216,0.026695105,-0.179667986,-0.765168731,-1.424858791,,,,,,,,,,,,,,,,
-0.825337956,-1.292475744,-0.767759074,1.566264052,0.391662509,0.040352435,0.165900585,,1.183450139,0.869408012,0.953507181,-0.076559936,-0.013779361,-0.737211267,-1.427223434,,,,,,,,,,,,,,,,
-1.028571546,-1.321276301,-1.087404259,0.035089762,0.42591746,1.012976204,1.103955654,,1.287192157,0.850252547,0.894403044,0.320214628,-0.359306923,-0.970879309,-1.263914206,,,,,,,,,,,,,,,,
-1.039845846,-1.078927093,-1.039198251,0.126003812,0.762072404,0.163215675,1.317186502,,1.118057553,0.874939868,0.915615575,0.26328179,-0.043797471,-1.092362293,-1.308581772,,,,,,,,,,,,,,,,
-0.941575374,-1.228697013,-1.125965311,0.042123607,0.136272605,1.123697557,1.170084505,,1.275459543,0.734230336,0.839513665,0.06431543,0.096239962,-1.045826652,-1.251631398,,,,,,,,,,,,,,,,
-1.036812241,-1.407223537,-0.905738958,0.818082517,0.417495355,0.288111379,0.988641801,,1.194244539,0.675379269,0.820087813,0.411186881,0.071732283,-1.392724744,-1.107478135,,,,,,,,,,,,,,,,
-1.075141068,-1.429935998,-0.980130097,0.471586895,0.307987913,1.088531994,0.745798569,,0.913639324,0.981766317,1.040786043,0.139427054,-0.002964606,-1.132976429,-1.205629782,,,,,,,,,,,,,,,,
-1.545544733,-1.087444934,-0.934238223,0.447633715,0.357523537,0.855022481,1.015241185,,1.31073218,0.975086045,0.794599991,-0.042782807,0.000886352,-1.007094557,-1.26132265,,,,,,,,,,,,,,,,
-0.871181351,-1.171650463,-0.990637103,0.771743448,0.460957906,0.642370688,0.400029646,,1.025889267,0.7381198,0.846639331,0.628956595,-0.085477819,-1.209699117,-1.291765959,,,,,,,,,,,,,,,,
-0.828724168,-1.419721958,-0.888463391,0.610969442,-0.123681896,1.162567429,0.702827162,,0.623149896,0.927704696,1.211386666,-0.347606153,-0.3269134,-0.740397523,-0.656763867,,,,,,,,,,,,,,,,
-0.989291118,-1.227169384,-0.987722937,-0.35600344,0.567253653,0.984664871,1.207222496,,0.626875441,0.938299673,0.835445124,0.352930106,0.098158162,-0.905133877,-1.34641957,,,,,,,,,,,,,,,,
-1.213000229,-1.183580166,-1.112489675,0.014156727,0.474200605,0.984924895,1.158520325,,1.26215343,0.865942096,0.703168797,-0.18048694,-0.293507779,-0.362158922,-1.287294601,,,,,,,,,,,,,,,,
-0.877828237,-1.553502314,-0.695707678,0.173286917,0.378679577,1.165499836,0.627812341,,1.397011946,0.589095963,0.569494285,0.225727519,-0.406347452,-0.339061678,-1.397020036,,,,,,,,,,,,,,,,
-1.16059994,-1.415949405,-0.967407984,0.752758051,0.298483347,0.706622056,0.900104543,,1.040260959,0.958981957,0.895506932,0.131236099,-0.191615712,-0.581597217,-1.529085556,,,,,,,,,,,,,,,,
-1.438570948,-1.202383796,-0.6523204,0.611869385,-0.043082738,1.15261356,0.748556152,,1.284799851,0.852066524,0.763461911,0.16867161,0.065526917,-0.890474276,-1.518970467,,,,,,,,,,,,,,,,
-0.89356195,-1.098889356,-0.904434493,-0.506408476,0.70381744,0.489322724,1.485932662,,0.904897626,1.078357038,0.983189638,0.094085133,-0.167494315,-0.803915382,-1.347508663,,,,,,,,,,,,,,,,
-1.212854212,-1.01392542,-0.99076676,-0.216931577,0.330839633,1.045798,1.253453739,,0.942590536,1.02947835,0.948809815,-0.051829707,-0.095103504,-0.677983306,-1.365742509,,,,,,,,,,,,,,,,
-0.265064161,-0.822497784,-0.602466552,-0.951853464,0.103282338,0.665952708,1.450139791,,0.886502791,1.231306333,1.101517602,-0.251405598,-0.173073455,-0.79161799,-1.198398003,,,,,,,,,,,,,,,,
-1.129193748,-1.10325025,-1.084571115,0.096142521,0.134997606,0.82275417,1.433867038,,0.474663891,1.580302276,1.201497741,-0.493797715,-0.095042846,-0.815498136,-1.038009235,,,,,,,,,,,,,,,,
-1.140360537,-1.217552596,-1.11312447,0.373002198,0.484849055,0.567185732,1.178241217,,0.827113312,1.222407711,1.300359622,-0.320855253,-0.227625622,-0.857974822,-1.105954787,,,,,,,,,,,,,,,,
-0.53577855,-1.154603531,-1.183610719,-0.175711874,0.313651155,0.898693058,1.118862262,,0.916369989,0.899094393,1.008917397,0.115606807,0.084665075,-0.981221598,-1.337336619,,,,,,,,,,,,,,,,
-0.795823928,-1.496323515,-1.075790562,0.303795569,0.805332196,0.523351158,0.89347458,,0.655121756,0.928101908,0.931897,0.12062623,0.357292128,-1.481554664,-0.882704192,,,,,,,,,,,,,,,,
-1.017871383,-1.195993282,-1.132032026,0.408276299,0.71227905,0.351400783,1.037466387,,1.145771239,0.996074894,0.967865812,-0.1456313,-0.473626013,-0.350953556,-1.36207309,,,,,,,,,,,,,,,,
-1.245018553,-1.331806011,-1.091315463,0.446488316,0.51549876,0.735419446,1.053698499,,0.6691241,0.903196364,0.958931067,0.616099629,-0.462827073,-0.838959851,-1.212751353,,,,,,,,,,,,,,,,
-1.03535484,-1.339709257,-1.241544724,0.262652756,0.633332819,0.786498506,1.029972535,,0.732969564,1.206019222,1.009913486,-0.326093676,-0.673680158,-0.530997903,-0.680904968,,,,,,,,,,,,,,,,
-1.057547724,-1.428886569,-1.088527512,0.472970478,0.426983752,0.799237723,0.9820294,,0.563764259,0.831665848,1.135948226,0.631384675,-0.068244232,-0.916266289,-1.545407903,,,,,,,,,,,,,,,,
-1.049105613,-1.338865539,-1.075061727,0.186423946,0.654418186,0.676078344,1.080354183,,1.461457707,0.61259754,0.845475741,0.013945345,0.001922352,-0.659001333,-1.546514605,,,,,,,,,,,,,,,,
-0.995091766,-1.385475216,-1.116077916,0.934606084,0.649659171,0.332613213,0.705605206,,1.076603667,0.772791249,0.981416191,0.265680114,-0.003752833,-0.931870242,-1.45316537,,,,,,,,,,,,,,,,
-1.124113273,-1.037817056,-1.069440423,0.01118844,0.850754742,0.284170801,1.277414079,,0.764633781,0.94419165,0.809712126,0.238291125,0.19876834,-1.037372341,-1.288590293,,,,,,,,,,,,,,,,
-1.201005682,-1.077729239,-1.020830404,-0.157549564,0.252747978,1.178787765,1.200687815,,0.549772567,1.094884184,1.015712108,0.287022386,0.107603051,-1.045465597,-1.344436485,,,,,,,,,,,,,,,,
-0.95116974,-1.335165669,-1.10820291,0.436791677,0.845307361,0.360230126,0.903574576,,1.123524245,0.985040895,1.251787339,0.013761552,-0.197513334,-1.231775618,-1.104736959,,,,,,,,,,,,,,,,
-1.095842186,-1.176897939,-0.984724471,-0.204164573,0.512357038,0.912070157,1.222835825,,1.304960139,0.829083889,0.862634638,0.115201955,-0.291523477,-0.574781302,-1.496406175,,,,,,,,,,,,,,,,
0.340557009,-1.232490215,-1.215597341,0.338912915,-0.019102429,1.041053654,0.21978377,,1.613043325,0.531338845,0.793174492,-0.009267113,-0.170654899,-0.537629767,-1.485615717,,,,,,,,,,,,,,,,
-0.738417803,-1.16807822,-1.066898909,-0.411184384,0.368518633,1.046846443,1.225865506,,1.51408255,1.103071536,0.854077948,-0.191138028,-0.516329614,-0.72358322,-1.172373164,,,,,,,,,,,,,,,,
-0.609074201,-1.210465756,-1.165620088,-0.201726695,0.293897403,0.664291537,1.482407789,,-0.335378891,0.326379051,0.099323158,-0.499637418,0.780166134,-0.545167912,0.196896707,,,,,,,,,,,,,,,,
-1.062239726,-1.310453037,-1.174841994,0.215397634,0.422752818,1.012175071,1.010325545,,0.951043434,0.920881095,0.980061649,0.489955084,-0.283043114,-1.01894082,-1.326960784,,,,,,,,,,,,,,,,
-1.054065662,-1.099451632,-1.008052765,-0.081664465,0.29029224,0.901263732,1.261286037,,1.189195966,0.874375335,0.665975585,0.030231538,0.174620339,-0.906956155,-1.345055887,,,,,,,,,,,,,,,,
-0.899278679,-1.253956077,-0.95925915,0.415317078,0.04831845,0.625735091,1.24499981,,1.091017854,0.733180192,0.697563324,0.541997041,0.071499721,-1.025471279,-1.479346511,,,,,,,,,,,,,,,,
-1.266118879,-1.084051987,-0.960589521,0.165877682,0.105402663,0.916872172,1.294917774,,1.027734766,1.014783149,0.974640359,0.200172156,-0.3564034,-0.690892113,-1.415745348,,,,,,,,,,,,,,,,
-1.071603537,-1.165380886,-1.138608146,0.183189445,0.815961508,0.42015015,1.112393323,,1.049103641,1.026173526,1.065222098,-0.136752057,-0.104457073,-0.981109758,-1.133055561,,,,,,,,,,,,,,,,
-0.635556503,-1.33219079,-1.187679367,-0.123386241,0.50924365,0.808703308,1.172009278,,1.007032037,0.898100527,0.869360082,0.259665049,0.129867015,-1.013355953,-1.457045595,,,,,,,,,,,,,,,,
-1.011125247,-1.122004122,-0.936723385,-0.354099773,0.59533249,0.530615446,1.530541403,,1.140343238,0.782868702,0.871047288,0.235948011,-0.264363847,-0.360669321,-1.706609264,,,,,,,,,,,,,,,,
-0.992322172,-0.815779413,-0.75779481,-0.512984686,0.120968223,0.62733482,1.689103938,,1.299691248,0.990371652,0.895274807,-0.262366974,-0.065359835,-0.877645792,-1.18363068,,,,,,,,,,,,,,,,
-0.543412274,-1.121169008,-1.319947505,-0.216456189,0.628313611,0.84554795,0.980991219,,1.519353619,0.888506115,0.86252911,-0.232896213,-0.395089608,-0.669450383,-1.155355429,,,,,,,,,,,,,,,,
-0.278520008,-1.353889686,-1.194263736,0.027500175,0.260541789,0.668880258,1.16308285,,0.956161246,1.107730364,0.99645258,0.146736498,-0.324848409,-0.810446794,-1.306699437,,,,,,,,,,,,,,,,
-0.618599549,-1.144483555,-1.021959235,0.058612915,0.217897914,0.50064881,1.311622115,,0.616261946,0.960253013,1.257742457,-0.130171967,-0.434311225,-0.452445765,-1.108764105,,,,,,,,,,,,,,,,
-0.946254827,-1.247491026,-0.861866309,-0.140766811,0.153336807,1.344215055,0.93492407,,0.844054502,0.947231421,0.859684514,0.36631003,0.00308746,-0.707686892,-1.649938426,,,,,,,,,,,,,,,,
-0.77120965,-1.345359333,-1.084741242,0.290338452,0.206498716,0.960123146,0.944022355,,0.453444545,0.990430005,0.983624971,0.534752029,-0.066237731,-0.991849369,-1.297289569,,,,,,,,,,,,,,,,
-0.794983472,-1.197287563,-1.24802489,0.001231832,0.590256815,0.527640632,1.311092665,,1.280336934,0.923701589,0.699962574,-0.083389473,-0.05770156,-0.851718683,-1.185191105,,,,,,,,,,,,,,,,
-0.115872525,-1.180857598,-1.461895614,0.246147411,0.390536404,0.786625336,0.645660153,,1.184480473,0.998815356,0.979353272,0.030723376,-0.181904508,-0.974061834,-1.246743859,,,,,,,,,,,,,,,,
-0.940128811,-1.363104298,-1.110265035,0.015065908,0.462480911,0.926158838,1.156417951,,1.071520962,0.999820982,0.888451682,-0.146838952,-0.120596214,-0.756825893,-1.19558416,,,,,,,,,,,,,,,,
-0.482067388,-1.232548917,-1.081091097,-0.379978043,0.218277117,0.700565685,1.557915792,,1.11449721,1.014635335,0.906565402,-0.014084275,-0.194798184,-0.971179811,-1.09671119,,,,,,,,,,,,,,,,
-0.68761602,-1.352768566,-1.278146515,0.014055103,0.396640683,0.874728046,1.203474495,,1.197602479,0.988183262,0.877936702,-0.014895388,-0.088423867,-1.02699332,-1.167479257,,,,,,,,,,,,,,,,
-0.936423708,-1.415842104,-0.989784772,0.55147617,0.671923271,0.365895097,0.9172434,,1.502055045,0.802856138,0.735679465,0.004477753,-0.075153143,-1.063595242,-1.146172354,,,,,,,,,,,,,,,,
-1.229100508,-1.251004851,-1.200137095,0.650415911,0.642532031,0.705498752,0.761735146,,0.779869836,0.410836512,0.18119433,0.866225328,0.427952157,-1.735237005,-0.587865988,,,,,,,,,,,,,,,,
-0.559231822,-1.215260287,-1.076473757,0.205589199,0.364861436,1.031802058,0.535971706,,1.242388181,0.86765167,0.806229914,-0.03457941,0.095256176,-0.763666745,-1.484212345,,,,,,,,,,,,,,,,
-0.690113164,-1.248082863,-0.962722903,0.156760556,-0.041070273,1.004926158,1.055072756,,1.41596922,1.093858606,0.7845654,-0.001199266,-0.219580914,-0.906044744,-1.343969996,,,,,,,,,,,,,,,,
-0.534851582,-1.48008141,-1.125517436,0.201382203,0.220057398,1.0282362,0.905662021,,1.346538353,0.761026291,0.842492715,-0.251281197,-0.11090852,-0.721086005,-1.129267296,,,,,,,,,,,,,,,,
-1.264071654,-1.357573108,-0.976652656,0.326479099,0.452192141,0.865163476,1.054888349,,1.417507157,0.969357224,0.861312278,-0.212082997,-0.272168398,-0.934979139,-1.01690196,,,,,,,,,,,,,,,,
-1.295682576,-1.229040097,-0.96009463,0.27566114,0.270169042,0.839314536,1.22846826,,1.055934815,1.051699757,0.887907986,0.020539345,-0.303968336,-0.68445567,-1.278772256,,,,,,,,,,,,,,,,
-1.436396969,-1.227707764,-1.011589303,0.663396347,0.354378064,0.831101404,0.907894712,,0.619892108,1.341399723,1.124398293,-0.035501467,-0.381065759,-0.919976026,-0.977724342,,,,,,,,,,,,,,,,
-1.200838244,-1.143603468,-0.981576297,0.063422802,0.075757774,1.165820335,1.189512596,,0.68899158,0.893047965,0.938564112,0.150258307,0.110958627,-0.905293463,-1.246376214,,,,,,,,,,,,,,,,
-1.229654511,-1.294354493,-0.986865541,0.708631403,0.688007694,0.456341462,0.780175351,,0.457512382,0.952762912,1.030076376,0.281321336,-0.338486634,-0.706871032,-1.066227423,,,,,,,,,,,,,,,,
-0.903134533,-1.174657912,-0.868568163,1.286974307,-0.038910744,0.762898468,0.198808425,,0.977402361,1.161829889,0.995655743,0.030156966,-0.091582596,-0.993597203,-1.296143162,,,,,,,,,,,,,,,,
-0.547894059,-1.533476079,-1.067219901,-0.022723975,0.402478722,1.054712264,0.926975518,,0.922950003,1.029430858,0.9605706,0.15555025,0.088536931,-0.989876949,-1.438923828,,,,,,,,,,,,,,,,
-1.109972648,-1.281415824,-1.010205181,0.117430086,0.225298428,1.169807579,1.038659146,,0.705522474,1.092693593,1.144513493,-0.024182751,0.032929796,-0.857299374,-1.358494843,,,,,,,,,,,,,,,,
-0.876199068,-1.407093846,-1.109432929,0.525627498,0.576910864,0.700243522,0.741762498,,0.68534477,1.010980147,1.047934908,0.16418881,-0.438199431,-0.414000381,-1.370183866,,,,,,,,,,,,,,,,
-1.194356811,-0.934692893,-1.080033189,0.75112752,1.06470854,-0.081960958,0.672937068,,1.279128942,0.816232483,0.753520166,0.152698386,0.02894051,-1.003648198,-1.314651892,,,,,,,,,,,,,,,,
-1.176717714,-1.200811331,-1.0275964,0.107781303,0.498790445,0.777741546,1.16953079,,1.412399504,0.887024937,0.551672626,0.044856522,0.081193603,-0.989205057,-1.275167868,,,,,,,,,,,,,,,,
-0.774393154,-1.327396536,-0.94263016,0.806196181,0.418619719,0.696852192,0.361646796,,1.420883006,0.916494415,0.789906115,-0.03249612,-0.156232558,-0.755700902,-1.401033072,,,,,,,,,,,,,,,,
-0.774212816,-1.468764638,-1.071589918,0.269011788,0.411822765,0.903781363,0.901309613,,0.863336754,0.991798717,0.928300219,0.269901944,-0.184132166,-0.722886917,-1.450459629,,,,,,,,,,,,,,,,
-1.139209263,-1.232422519,-0.996927302,0.020176985,0.480751016,0.804519591,1.220971722,,0.939727214,0.899749116,0.773622689,0.221265191,-0.425890204,-0.326749664,-1.428449586,,,,,,,,,,,,,,,,
-1.016183385,-1.224655503,-1.219066129,0.579141223,0.572570537,0.145372957,1.297844045,,1.524468681,0.564102175,0.65152981,0.080349093,-0.06141123,-0.734227242,-1.339786121,,,,,,,,,,,,,,,,
-1.296016117,-1.29240235,-0.956921015,0.097557241,0.499666251,0.969550017,1.092231104,,0.759358565,0.719027394,0.700527236,0.44130236,0.28422178,-0.899414857,-1.46029418,,,,,,,,,,,,,,,,
-0.515308822,-1.395721901,-1.320423223,-0.039866418,0.58695262,0.6815797,1.194924556,,0.874040513,1.032130564,1.005948592,0.06106124,-0.199926057,-0.70558034,-1.339644594,,,,,,,,,,,,,,,,
-1.137305628,-1.165406944,-0.997241264,-0.015109154,0.312190599,0.895839327,1.282044605,,0.45672447,1.264324128,1.257473982,0.060822853,-0.156744216,-0.762553883,-1.375416689,,,,,,,,,,,,,,,,
-1.177498531,-1.375160248,-0.862361423,0.577783529,-0.009850591,0.889441958,1.103890256,,1.012408034,1.071755724,0.973818635,0.045013303,-0.123146888,-0.840607352,-1.374745858,,,,,,,,,,,,,,,,
-0.683528787,-1.417101212,-1.103654555,0.406316815,0.340915103,0.272875602,1.383105895,,0.772244264,0.933731626,1.028733981,0.397865103,-0.516581957,-0.783426625,-1.148888924,,,,,,,,,,,,,,,,
-0.896119761,-1.389100825,-0.90023775,-0.005220931,0.24520327,1.002697116,1.146414297,,0.810170703,1.059468471,1.095535965,0.139079549,-0.360785303,-0.765814143,-1.236361458,,,,,,,,,,,,,,,,
-0.610474173,-1.187309819,-1.148918418,0.451016369,1.04185558,-0.130079999,0.847234857,,0.521215298,1.125487222,1.134088728,0.319382423,-0.068705863,-1.062804969,-1.273465027,,,,,,,,,,,,,,,,
-0.668556981,-1.297864528,-1.259308187,0.243936072,0.753108041,0.497440252,0.924812907,,0.877573798,1.132907535,1.053412931,0.138795459,-0.428781819,-0.697234153,-1.310700186,,,,,,,,,,,,,,,,
-0.725884422,-1.328321997,-1.084625619,-0.217018046,0.54960978,0.918152231,1.103380064,,0.545365872,0.988510499,1.118874322,0.262676902,-0.173615582,-0.676889634,-1.401734705,,,,,,,,,,,,,,,,
