,values,Group,Cluster
15967,-0.991017410034795,NPP_B,Cluster 3
15968,-0.525855400028741,NPP_B,Cluster 3
15969,0.292245866255561,NPP_B,Cluster 3
15970,-0.613048106581906,NPP_B,Cluster 3
15971,-0.810629683553321,NPP_B,Cluster 3
15972,-0.799121270040432,NPP_B,Cluster 3
15973,-0.728847847311033,NPP_B,Cluster 3
15974,-0.0608786333168379,NPP_B,Cluster 3
15975,-0.956722772320406,NPP_B,Cluster 3
15976,-1.00771491410166,NPP_B,Cluster 3
15977,-0.875713513319824,NPP_B,Cluster 3
15978,-0.965469415866498,NPP_B,Cluster 3
15979,-0.725693208529422,NPP_B,Cluster 3
15980,-0.833627349246688,NPP_B,Cluster 3
15981,-0.437722691644286,NPP_B,Cluster 3
15982,-1.11759760745538,NPP_B,Cluster 3
15983,-0.995710018639074,NPP_B,Cluster 3
15984,-0.653687074684384,NPP_B,Cluster 3
15985,-0.913268583191948,NPP_B,Cluster 3
15986,-0.90711704811914,NPP_B,Cluster 3
15987,-1.09625941975536,NPP_B,Cluster 3
15988,-0.695887516366053,NPP_B,Cluster 3
15989,-0.80828704108304,NPP_B,Cluster 3
15990,-1.13717549911884,NPP_B,Cluster 3
15991,-0.856497654532206,NPP_B,Cluster 3
15992,-1.19551929221378,NPP_B,Cluster 3
15993,-1.20478564072241,NPP_B,Cluster 3
15994,-0.328436938860349,NPP_B,Cluster 3
15995,-0.871193371190148,NPP_B,Cluster 3
15996,-1.07589868812983,NPP_B,Cluster 3
15997,-0.993712440501958,NPP_B,Cluster 3
15998,-1.03367623330963,NPP_B,Cluster 3
15999,-1.19430431639483,NPP_B,Cluster 3
16000,-0.753413885389088,NPP_B,Cluster 3
16001,-1.02678772105975,NPP_B,Cluster 3
16002,-1.09266838921877,NPP_B,Cluster 3
16003,-0.81622351070495,NPP_B,Cluster 3
16004,-1.05503084122423,NPP_B,Cluster 3
16005,-0.750836463845234,NPP_B,Cluster 3
16006,-1.06034895294638,NPP_B,Cluster 3
16007,-1.04732226125574,NPP_B,Cluster 3
16008,-1.01130651342665,NPP_B,Cluster 3
16009,-0.108807150243145,NPP_B,Cluster 3
16010,-1.15350832429195,NPP_B,Cluster 3
16011,-1.26250784609565,NPP_B,Cluster 3
16012,-0.99789057220898,NPP_B,Cluster 3
16013,-0.18466416068426,NPP_B,Cluster 3
16014,-1.677005529571,NPP_B,Cluster 3
16015,-1.25865159224595,NPP_B,Cluster 3
16016,-0.935041278188535,NPP_B,Cluster 3
16017,-0.823971259853268,NPP_B,Cluster 3
16018,-1.00071244074223,NPP_B,Cluster 3
16019,0.130075311914834,NPP_B,Cluster 3
16020,-1.20031650863676,NPP_B,Cluster 3
16021,-0.27134272517685,NPP_B,Cluster 3
16022,-1.13454016326776,NPP_B,Cluster 3
16023,-0.840532308543505,NPP_B,Cluster 3
16024,-0.909999193179227,NPP_B,Cluster 3
16025,-0.979026442560717,NPP_B,Cluster 3
16026,-1.31294561225563,NPP_B,Cluster 3
16027,-0.301554319794399,NPP_B,Cluster 3
16028,-1.02831451718437,NPP_B,Cluster 3
16029,-1.18356084674713,NPP_B,Cluster 3
16030,-0.617151629828141,NPP_B,Cluster 3
16031,-1.06366601815092,NPP_B,Cluster 3
16032,-1.04932997624449,NPP_B,Cluster 3
16033,-0.943641716385121,NPP_B,Cluster 3
16034,-0.880490267169521,NPP_B,Cluster 3
16035,-1.1936463821436,NPP_B,Cluster 3
16036,-0.861083882274582,NPP_B,Cluster 3
16037,-0.664068036615734,NPP_B,Cluster 3
16038,-1.11110211904136,NPP_B,Cluster 3
16039,-0.854139718317771,NPP_B,Cluster 3
16040,-0.39293001891351,NPP_B,Cluster 3
16041,-0.935503787221462,NPP_B,Cluster 3
16042,-0.871649107375923,NPP_B,Cluster 3
16043,-0.879318328437759,NPP_B,Cluster 3
16044,-0.960857253547754,NPP_B,Cluster 3
16045,-1.02875704189961,NPP_B,Cluster 3
16046,-0.687648999489912,NPP_B,Cluster 3
16047,-0.59349392795691,NPP_B,Cluster 3
16048,-1.22789331003905,NPP_B,Cluster 3
16049,-0.702640196333785,NPP_B,Cluster 3
16050,-0.926995953110086,NPP_B,Cluster 3
16051,-0.681592661268728,NPP_B,Cluster 3
16052,-1.20367848052917,NPP_B,Cluster 3
16053,-0.699788245127235,NPP_B,Cluster 3
16054,-0.869375683046703,NPP_B,Cluster 3
16055,-0.882658653046957,NPP_B,Cluster 3
16056,-1.26064812793881,NPP_B,Cluster 3
16057,-0.844229827980817,NPP_B,Cluster 3
16058,-1.18643643675574,NPP_B,Cluster 3
16059,-0.961933361419802,NPP_B,Cluster 3
16060,-1.10992726750177,NPP_B,Cluster 3
16061,-0.824841046985987,NPP_B,Cluster 3
16062,-0.914195280737273,NPP_B,Cluster 3
16063,-0.701541799615807,NPP_B,Cluster 3
16064,-0.933888201967709,NPP_B,Cluster 3
16065,-0.267687959940118,NPP_B,Cluster 3
16066,-1.14620734378006,NPP_B,Cluster 3
16067,-0.892333224618343,NPP_B,Cluster 3
16068,-0.840059606123776,NPP_B,Cluster 3
16069,-0.70669037270731,NPP_B,Cluster 3
16070,-0.620015280984537,NPP_B,Cluster 3
16071,-1.01361332452049,NPP_B,Cluster 3
16072,-1.06532204076927,NPP_B,Cluster 3
16073,-1.43877810946766,NPP_B,Cluster 3
16074,-1.25627052431955,NPP_B,Cluster 3
16075,-1.1336796125737,NPP_B,Cluster 3
16076,-1.5011582119164,NPP_B,Cluster 3
16077,-0.796800385263684,NPP_B,Cluster 3
16078,-0.7197867758616,NPP_B,Cluster 3
16079,-1.09972495491705,NPP_B,Cluster 3
16080,-1.22548300378801,NPP_B,Cluster 3
16081,-0.66914148997478,NPP_B,Cluster 3
16082,-1.15665701922811,NPP_B,Cluster 3
16083,-1.0933098737283,NPP_B,Cluster 3
16084,-1.0339295205822,NPP_B,Cluster 3
16085,-0.706224005934924,NPP_B,Cluster 3
16086,-1.14477268357876,NPP_B,Cluster 3
16087,-0.524983238414248,NPP_B,Cluster 3
16088,-1.00713331549777,NPP_B,Cluster 3
16089,-0.726348106778254,NPP_B,Cluster 3
16090,-0.703033596173267,NPP_B,Cluster 3
16091,-1.19510914044579,NPP_B,Cluster 3
16092,-0.796137598835636,NPP_B,Cluster 3
16093,-0.711917850321144,NPP_B,Cluster 3
16094,-0.92909485066707,NPP_B,Cluster 3
16095,-0.719119181591002,NPP_B,Cluster 3
16096,-0.614253938158649,NPP_B,Cluster 3
16097,-0.8975398460947,NPP_B,Cluster 3
16098,-0.877569984296126,NPP_B,Cluster 3
16099,-0.67658923679288,NPP_B,Cluster 3
16100,-0.717158841739527,NPP_B,Cluster 3
16101,-1.03173527060605,NPP_B,Cluster 3
16102,-1.27291015792033,NPP_B,Cluster 3
16103,-0.958177213750732,NPP_B,Cluster 3
16104,-0.958992569616029,NPP_B,Cluster 3
16105,-0.994006924206705,NPP_B,Cluster 3
16106,-1.06672891069391,NPP_B,Cluster 3
16107,-0.643665265369705,NPP_B,Cluster 3
16108,-0.60498050528187,NPP_B,Cluster 3
16109,-1.02033251497906,NPP_B,Cluster 3
16110,-1.16053781725569,NPP_B,Cluster 3
16111,-0.964005426727447,NPP_B,Cluster 3
16112,-1.17545530359239,NPP_B,Cluster 3
16113,-1.14935580012904,NPP_B,Cluster 3
16114,-0.676961879931307,NPP_B,Cluster 3
16115,-0.866595983100051,NPP_B,Cluster 3
16116,-0.708547597236366,NPP_B,Cluster 3
16117,-1.07885912209689,NPP_B,Cluster 3
16118,-1.15527316662685,NPP_B,Cluster 3
16119,-1.24113739773815,NPP_B,Cluster 3
16120,-0.577754432151815,NPP_B,Cluster 3
16121,-0.715042866205963,NPP_B,Cluster 3
16122,-1.0230410700724,NPP_B,Cluster 3
16123,-1.21725477605575,NPP_B,Cluster 3
16124,-0.8559447792807,NPP_B,Cluster 3
16125,-1.06838880687439,NPP_B,Cluster 3
16126,-0.700120967885395,NPP_B,Cluster 3
16127,-0.904356862259749,NPP_B,Cluster 3
16128,-1.07767150957352,NPP_B,Cluster 3
16129,-1.0343724200072,NPP_B,Cluster 3
16130,-0.476471613924795,NPP_B,Cluster 3
16131,-0.960628883374728,NPP_B,Cluster 3
16132,-0.927898211893182,NPP_B,Cluster 3
16133,0.0758532770073982,NPP_B,Cluster 3
16134,-0.960882595437758,NPP_B,Cluster 3
16135,-0.871954024330643,NPP_B,Cluster 3
16136,-0.621811982564945,NPP_B,Cluster 3
16137,-1.06020782421217,NPP_B,Cluster 3
16138,-0.835532856157864,NPP_B,Cluster 3
16139,-1.08800787505554,NPP_B,Cluster 3
16140,-0.70210294687676,NPP_B,Cluster 3
16141,-1.1271626689211,NPP_B,Cluster 3
16142,-0.293435998312031,NPP_B,Cluster 3
16143,-0.879321593446364,NPP_B,Cluster 3
16144,-0.90235204251439,NPP_B,Cluster 3
16145,-0.616942472141793,NPP_B,Cluster 3
16146,-1.1077991850802,NPP_B,Cluster 3
16147,-1.03762883713907,NPP_B,Cluster 3
16148,-1.10970120824691,NPP_B,Cluster 3
16149,-1.07170160103002,NPP_B,Cluster 3
16150,-0.78242471302154,NPP_B,Cluster 3
16151,-0.80005702561377,NPP_B,Cluster 3
16152,-0.678166368053739,NPP_B,Cluster 3
16153,-0.742738523477443,NPP_B,Cluster 3
16154,-1.01619044035719,NPP_B,Cluster 3
16155,-0.942902019672808,NPP_B,Cluster 3
16156,-0.501409152941435,NPP_B,Cluster 3
16157,-1.04248473450879,NPP_B,Cluster 3
16158,-1.48713809872068,NPP_B,Cluster 3
16159,-0.951274505778127,NPP_B,Cluster 3
16160,-0.691415614363213,NPP_B,Cluster 3
16161,-0.98631545910563,NPP_B,Cluster 3
16162,-1.21236573075637,NPP_B,Cluster 3
16163,-0.988134095438023,NPP_B,Cluster 3
16164,-1.21623297534209,NPP_B,Cluster 3
16165,-0.897846737736762,NPP_B,Cluster 3
16166,-0.997937352971104,NPP_B,Cluster 3
16167,-0.92607747974578,NPP_B,Cluster 3
16168,-1.16033986223471,NPP_B,Cluster 3
16169,-0.00876373353761267,NPP_B,Cluster 3
16170,-1.22991604139229,NPP_B,Cluster 3
16171,-0.753712625215099,NPP_B,Cluster 3
16172,-1.10318699795716,NPP_B,Cluster 3
16173,-0.809852560370337,NPP_B,Cluster 3
16174,-0.661946987126027,NPP_B,Cluster 3
16175,-0.519358303531216,NPP_B,Cluster 3
16176,-0.435334500309315,NPP_B,Cluster 3
16177,-0.374871583511341,NPP_B,Cluster 3
16178,-0.517589610915708,NPP_B,Cluster 3
16179,-1.09405514783428,NPP_B,Cluster 3
16180,-1.13677395108144,NPP_B,Cluster 3
16181,-0.377729272701378,NPP_B,Cluster 3
16182,-0.480530898476351,NPP_B,Cluster 3
16183,-1.2855319493618,NPP_B,Cluster 3
16184,-1.03587697644322,NPP_B,Cluster 3
16185,-0.976329910266435,NPP_B,Cluster 3
16186,-0.754650024290242,NPP_B,Cluster 3
16187,-0.991084472414866,NPP_B,Cluster 3
16188,-1.24195747282554,NPP_B,Cluster 3
16189,-0.64623296629795,NPP_B,Cluster 3
16190,-1.15068497568386,NPP_B,Cluster 3
16191,-0.786873700857801,NPP_B,Cluster 3
16192,-1.21622761815959,NPP_B,Cluster 3
16193,-0.783278539750319,NPP_B,Cluster 3
16194,-0.832979737657566,NPP_B,Cluster 3
16195,-0.964400047203492,NPP_B,Cluster 3
16196,-0.807965641319017,NPP_B,Cluster 3
16197,-1.12454616064659,NPP_B,Cluster 3
16198,-0.819752407068549,NPP_B,Cluster 3
16199,-1.16389045854581,NPP_B,Cluster 3
16200,-0.982763223928894,NPP_B,Cluster 3
16201,-0.928520105972485,NPP_B,Cluster 3
16202,-1.03649344417556,NPP_B,Cluster 3
16203,-0.998647624934842,NPP_B,Cluster 3
16204,-0.54732204572193,NPP_B,Cluster 3
16205,-0.885334093969765,NPP_B,Cluster 3
16206,-1.05193760197154,NPP_B,Cluster 3
16207,-1.30594156071581,NPP_B,Cluster 3
16208,-0.919026182070042,NPP_B,Cluster 3
16209,-0.630324247561422,NPP_B,Cluster 3
16210,-0.87666581392859,NPP_B,Cluster 3
16211,-0.810044083594674,NPP_B,Cluster 3
16212,-1.28552963617573,NPP_B,Cluster 3
16213,-1.06477877636773,NPP_B,Cluster 3
16214,-0.66599211619361,NPP_B,Cluster 3
16215,-1.47282713700702,NPP_B,Cluster 3
16216,-0.898585021259296,NPP_B,Cluster 3
16217,-1.138521499744,NPP_B,Cluster 3
16218,-0.707172170207107,NPP_B,Cluster 3
16219,-1.05066132861829,NPP_B,Cluster 3
16220,-0.0950361567691017,NPP_B,Cluster 3
16221,-1.50375081977299,NPP_B,Cluster 3
16222,-0.88355361015887,NPP_B,Cluster 3
16223,-1.12381647507867,NPP_B,Cluster 3
16224,-1.18925963238986,NPP_B,Cluster 3
16225,-0.904479108729927,NPP_B,Cluster 3
16226,0.115609465786317,NPP_B,Cluster 3
16227,-1.12261367606479,NPP_B,Cluster 3
16228,-0.930068822127901,NPP_B,Cluster 3
16229,0.0598067698040738,NPP_B,Cluster 3
16230,-1.26730420698937,NPP_B,Cluster 3
16231,-0.799421166438015,NPP_B,Cluster 3
16232,-0.844466337528575,NPP_B,Cluster 3
16233,-0.488325903751024,NPP_B,Cluster 3
16234,-0.831166236610567,NPP_B,Cluster 3
16235,-0.939010522311355,NPP_B,Cluster 3
16236,-0.741756676371758,NPP_B,Cluster 3
16237,-0.952119979958387,NPP_B,Cluster 3
16238,-0.987978004009102,NPP_B,Cluster 3
16239,-0.73931996232438,NPP_B,Cluster 3
16240,-0.932654958081998,NPP_B,Cluster 3
16241,-0.785571811436073,NPP_B,Cluster 3
16242,-0.649324968541162,NPP_B,Cluster 3
16243,-0.717975862251022,NPP_B,Cluster 3
16244,-0.14950286684163,NPP_B,Cluster 3
16245,-1.20019600427309,NPP_B,Cluster 3
16246,-0.808875607873534,NPP_B,Cluster 3
16247,-1.14850627947805,NPP_B,Cluster 3
16248,-0.632000497673599,NPP_B,Cluster 3
16249,-0.767419482500346,NPP_B,Cluster 3
16250,-0.910124589803793,NPP_B,Cluster 3
16251,-0.975368129085811,NPP_B,Cluster 3
16252,-0.77942043827735,NPP_B,Cluster 3
16253,-1.58348365051528,NPP_B,Cluster 3
16254,-0.960469631092715,NPP_B,Cluster 3
16255,-0.97763289597235,NPP_B,Cluster 3
16256,-1.08996134002031,NPP_B,Cluster 3
16257,-0.957664903100544,NPP_B,Cluster 3
16258,-1.24343099398981,NPP_B,Cluster 3
16259,-0.619610085511828,NPP_B,Cluster 3
16260,-0.949233624441469,NPP_B,Cluster 3
16261,-1.26908328031546,NPP_B,Cluster 3
16262,-0.842522039436011,NPP_B,Cluster 3
16263,-1.09190520470225,NPP_B,Cluster 3
16264,-0.679164627494762,NPP_B,Cluster 3
16265,-0.908832478646793,NPP_B,Cluster 3
16266,-0.0407661382183996,NPP_B,Cluster 3
16267,-0.847630108718905,NPP_B,Cluster 3
16268,-0.152315381681984,NPP_B,Cluster 3
16269,-1.19092006932274,NPP_B,Cluster 3
16270,-0.713289320941691,NPP_B,Cluster 3
16271,-1.19956591211342,NPP_B,Cluster 3
16272,-0.930930177129128,NPP_B,Cluster 3
16273,-1.29850534299266,NPP_B,Cluster 3
16274,-0.710586661595234,NPP_B,Cluster 3
16275,-1.15270540075526,NPP_B,Cluster 3
16276,-0.53544422202503,NPP_B,Cluster 3
16277,-0.954095939729804,NPP_B,Cluster 3
16278,-1.06682585801283,NPP_B,Cluster 3
16279,-0.46618098461845,NPP_B,Cluster 3
16280,0.0513140829388461,NPP_B,Cluster 3
16281,0.0554996201869605,NPP_B,Cluster 3
16282,-1.26944030664345,NPP_B,Cluster 3
16283,-0.530108938677983,NPP_B,Cluster 3
16284,-0.626195331124044,NPP_C5,Cluster 3
16285,-0.500003769582328,NPP_C5,Cluster 3
16286,-0.488031748758813,NPP_C5,Cluster 3
16287,-0.416787422263807,NPP_C5,Cluster 3
16288,-0.819963415541886,NPP_C5,Cluster 3
16289,-0.574690327161976,NPP_C5,Cluster 3
16290,-0.607197441685673,NPP_C5,Cluster 3
16291,-0.635642342394455,NPP_C5,Cluster 3
16292,-1.07192689986233,NPP_C5,Cluster 3
16293,-0.635399551386117,NPP_C5,Cluster 3
16294,-0.512774159219599,NPP_C5,Cluster 3
16295,-0.699207418279415,NPP_C5,Cluster 3
16296,-0.130808628886441,NPP_C5,Cluster 3
16297,-0.858692944952395,NPP_C5,Cluster 3
16298,-0.547360548346111,NPP_C5,Cluster 3
16299,-0.881046207382185,NPP_C5,Cluster 3
16300,-0.804351672949884,NPP_C5,Cluster 3
16301,-0.559836760960781,NPP_C5,Cluster 3
16302,-0.445084332409315,NPP_C5,Cluster 3
16303,-0.62097194855807,NPP_C5,Cluster 3
16304,-0.778970208942419,NPP_C5,Cluster 3
16305,-0.912503456514396,NPP_C5,Cluster 3
16306,-0.506559713942348,NPP_C5,Cluster 3
16307,-0.8802820755135,NPP_C5,Cluster 3
16308,-0.892096513916837,NPP_C5,Cluster 3
16309,-0.571729459985352,NPP_C5,Cluster 3
16310,-0.932120389153968,NPP_C5,Cluster 3
16311,-0.717577640734332,NPP_C5,Cluster 3
16312,-0.42098089950257,NPP_C5,Cluster 3
16313,-0.746062103854224,NPP_C5,Cluster 3
16314,-0.532457701684517,NPP_C5,Cluster 3
16315,-0.781637143775137,NPP_C5,Cluster 3
16316,-0.869329873454957,NPP_C5,Cluster 3
16317,-0.87189188818899,NPP_C5,Cluster 3
16318,-0.539117873473643,NPP_C5,Cluster 3
16319,-0.49717884555774,NPP_C5,Cluster 3
16320,-0.55036953820707,NPP_C5,Cluster 3
16321,-0.844824889143059,NPP_C5,Cluster 3
16322,-0.912120111500399,NPP_C5,Cluster 3
16323,-0.883597627551027,NPP_C5,Cluster 3
16324,-0.854397277281702,NPP_C5,Cluster 3
16325,-0.72936813208757,NPP_C5,Cluster 3
16326,-0.920585637111608,NPP_C5,Cluster 3
16327,-0.917341797612804,NPP_C5,Cluster 3
16328,-0.716198770395017,NPP_C5,Cluster 3
16329,-0.334075683723127,NPP_C5,Cluster 3
16330,-0.0277826679969904,NPP_C5,Cluster 3
16331,-0.543052873790451,NPP_C5,Cluster 3
16332,-0.35838596051467,NPP_C5,Cluster 3
16333,-0.549912371867831,NPP_C5,Cluster 3
16334,-0.780352927933043,NPP_C5,Cluster 3
16335,-0.563779647104098,NPP_C5,Cluster 3
16336,-0.584398823948515,NPP_C5,Cluster 3
16337,-0.791619540219012,NPP_C5,Cluster 3
16338,-0.820898020570471,NPP_C5,Cluster 3
16339,-0.677274687061161,NPP_C5,Cluster 3
16340,-0.488051989768111,NPP_C5,Cluster 3
16341,-0.619196031629255,NPP_C5,Cluster 3
16342,-0.934332043083956,NPP_C5,Cluster 3
16343,-0.858305987800011,NPP_C5,Cluster 3
16344,-1.08859388504079,NPP_C5,Cluster 3
16345,-0.697352956847664,NPP_C5,Cluster 3
16346,-0.454265597991894,NPP_C5,Cluster 3
16347,-0.463400251894025,NPP_C5,Cluster 3
16348,-0.577255699960774,NPP_C5,Cluster 3
16349,-0.473312740298822,NPP_C5,Cluster 3
16350,-0.876123272697307,NPP_C5,Cluster 3
16351,-0.95281466307022,NPP_C5,Cluster 3
16352,-0.524046860809139,NPP_C5,Cluster 3
16353,-0.645429549024063,NPP_C5,Cluster 3
16354,-0.858804473366303,NPP_C5,Cluster 3
16355,-0.634917037121526,NPP_C5,Cluster 3
16356,-0.960579456215634,NPP_C5,Cluster 3
16357,-0.00732926196253815,NPP_C5,Cluster 3
16358,-0.854523098307457,NPP_C5,Cluster 3
16359,-0.71847673673332,NPP_C5,Cluster 3
16360,-0.75343214397139,NPP_C5,Cluster 3
16361,-0.820761777126794,NPP_C5,Cluster 3
16362,-0.600638623168289,NPP_C5,Cluster 3
16363,-0.860865484577711,NPP_C5,Cluster 3
16364,-0.272456780337143,NPP_C5,Cluster 3
16365,0.026853107556769,NPP_C5,Cluster 3
16366,0.213681377584751,NPP_C5,Cluster 3
16367,-0.432862986308373,NPP_C5,Cluster 3
16368,-0.594868058880914,NPP_C5,Cluster 3
16369,-0.554572539841266,NPP_C5,Cluster 3
16370,0.303254412767859,NPP_C5,Cluster 3
16371,-0.79546595660538,NPP_C5,Cluster 3
16372,-0.91787022425828,NPP_C5,Cluster 3
16373,-0.806498428508453,NPP_C5,Cluster 3
16374,-0.937763162754879,NPP_C5,Cluster 3
16375,-0.543731496858991,NPP_C5,Cluster 3
16376,-0.701667443753728,NPP_C5,Cluster 3
16377,-0.404724788264499,NPP_C5,Cluster 3
16378,-0.256508020665111,NPP_C5,Cluster 3
16379,-0.765723754142598,NPP_C5,Cluster 3
16380,-0.412601287353631,NPP_C5,Cluster 3
16381,-0.778449500762228,NPP_C5,Cluster 3
16382,-0.78308185023028,NPP_C5,Cluster 3
16383,-0.894742742465765,NPP_C5,Cluster 3
16384,-0.479822855639652,NPP_C5,Cluster 3
16385,-0.652653575084601,NPP_C5,Cluster 3
16386,-0.682595520946094,NPP_C5,Cluster 3
16387,-1.29578757944911,NPP_C5,Cluster 3
16388,-1.16390465580652,NPP_C5,Cluster 3
16389,-0.93773750934637,NPP_C5,Cluster 3
16390,-0.743694742127431,NPP_C5,Cluster 3
16391,-0.645037002138353,NPP_C5,Cluster 3
16392,-0.960092790807546,NPP_C5,Cluster 3
16393,-1.17173504384025,NPP_C5,Cluster 3
16394,-0.81368994322808,NPP_C5,Cluster 3
16395,-0.852887729383417,NPP_C5,Cluster 3
16396,0.244059787474481,NPP_C5,Cluster 3
16397,-1.03672462327263,NPP_C5,Cluster 3
16398,-0.862794274550127,NPP_C5,Cluster 3
16399,-0.751935847788293,NPP_C5,Cluster 3
16400,-0.918785912512038,NPP_C5,Cluster 3
16401,-0.46479669785716,NPP_C5,Cluster 3
16402,-0.909772354698233,NPP_C5,Cluster 3
16403,-0.922383160809445,NPP_C5,Cluster 3
16404,-0.918629290282544,NPP_C5,Cluster 3
16405,0.281689672635157,NPP_C5,Cluster 3
16406,-0.787959777355804,NPP_C5,Cluster 3
16407,-0.756029763251705,NPP_C5,Cluster 3
16408,-0.846451211425932,NPP_C5,Cluster 3
16409,-0.146225386174641,NPP_C5,Cluster 3
16410,-0.818940316620113,NPP_C5,Cluster 3
16411,-1.10567879128028,NPP_C5,Cluster 3
16412,-1.07687683184421,NPP_C5,Cluster 3
16413,-0.822217914818991,NPP_C5,Cluster 3
16414,-1.07159791032365,NPP_C5,Cluster 3
16415,-0.365558207518967,NPP_C5,Cluster 3
16416,-0.8035198758582,NPP_C5,Cluster 3
16417,-0.620634168449172,NPP_C5,Cluster 3
16418,-0.942938851671889,NPP_C5,Cluster 3
16419,-0.360368208359155,NPP_C5,Cluster 3
16420,-0.616780199582893,NPP_C5,Cluster 3
16421,-0.666028803349047,NPP_C5,Cluster 3
16422,-0.784684112403021,NPP_C5,Cluster 3
16423,0.19344458114973,NPP_C5,Cluster 3
16424,-0.83930527084775,NPP_C5,Cluster 3
16425,-0.872522523087562,NPP_C5,Cluster 3
16426,-0.309800568028448,NPP_C5,Cluster 3
16427,-0.633983653463475,NPP_C5,Cluster 3
16428,-0.48032591954246,NPP_C5,Cluster 3
16429,-0.671653291012892,NPP_C5,Cluster 3
16430,-0.711260759371415,NPP_C5,Cluster 3
16431,-0.924168822402646,NPP_C5,Cluster 3
16432,-0.60199083201721,NPP_C5,Cluster 3
16433,-0.573411365494824,NPP_C5,Cluster 3
16434,-0.915624865905462,NPP_C5,Cluster 3
16435,-0.490837243699524,NPP_C5,Cluster 3
16436,-0.445921040530851,NPP_C5,Cluster 3
16437,-0.710400784609837,NPP_C5,Cluster 3
16438,-0.79404225656516,NPP_C5,Cluster 3
16439,-0.745870174670612,NPP_C5,Cluster 3
16440,-0.582286711492205,NPP_C5,Cluster 3
16441,-0.902825738410397,NPP_C5,Cluster 3
16442,-0.765222931010128,NPP_C5,Cluster 3
16443,-0.506373003710434,NPP_C5,Cluster 3
16444,-1.20158543920281,NPP_C5,Cluster 3
16445,-0.371007823580722,NPP_C5,Cluster 3
16446,-0.837452440281375,NPP_C5,Cluster 3
16447,-0.580590547416307,NPP_C5,Cluster 3
16448,-1.02550985505681,NPP_C5,Cluster 3
16449,-0.666533968184436,NPP_C5,Cluster 3
16450,-1.02580716036816,NPP_C5,Cluster 3
16451,-0.443714546853716,NPP_C5,Cluster 3
16452,-0.362012695760382,NPP_C5,Cluster 3
16453,-0.680421200391183,NPP_C5,Cluster 3
16454,-0.904900055621657,NPP_C5,Cluster 3
16455,-0.96279422018494,NPP_C5,Cluster 3
16456,-0.684106786003348,NPP_C5,Cluster 3
16457,-0.75629126957408,NPP_C5,Cluster 3
16458,-0.599155543627241,NPP_C5,Cluster 3
16459,-0.531316496990917,NPP_C5,Cluster 3
16460,-0.685801284196194,NPP_C5,Cluster 3
16461,0.350743191578823,NPP_C5,Cluster 3
16462,-0.709941156647276,NPP_C5,Cluster 3
16463,-0.624795118016722,NPP_C5,Cluster 3
16464,-0.902015662961807,NPP_C5,Cluster 3
16465,-0.700832738003297,NPP_C5,Cluster 3
16466,-0.598345110622991,NPP_C5,Cluster 3
16467,-1.00971092594589,NPP_C5,Cluster 3
16468,-0.788604740757088,NPP_C5,Cluster 3
16469,-0.731723001637582,NPP_C5,Cluster 3
16470,-0.927518455615101,NPP_C5,Cluster 3
16471,-0.953386390040983,NPP_C5,Cluster 3
16472,-0.666632551484035,NPP_C5,Cluster 3
16473,-0.482216239023513,NPP_C5,Cluster 3
16474,-0.585865385108902,NPP_C5,Cluster 3
16475,-0.826880407799987,NPP_C5,Cluster 3
16476,-1.02226934743438,NPP_C5,Cluster 3
16477,-0.242124527473491,NPP_C5,Cluster 3
16478,-0.949460729160945,NPP_C5,Cluster 3
16479,-1.08670121076516,NPP_C5,Cluster 3
16480,-0.989517719051899,NPP_C5,Cluster 3
16481,-0.540586301566291,NPP_C5,Cluster 3
16482,-0.766965013008977,NPP_C5,Cluster 3
16483,-0.546110414118785,NPP_C5,Cluster 3
16484,-0.871643557086595,NPP_C5,Cluster 3
16485,-0.63147425521895,NPP_C5,Cluster 3
16486,-0.52639731302141,NPP_C5,Cluster 3
16487,-0.711752287950779,NPP_C5,Cluster 3
16488,0.0308650670653709,NPP_C5,Cluster 3
16489,-0.740663001970609,NPP_C5,Cluster 3
16490,-0.726819161885526,NPP_C5,Cluster 3
16491,-0.716593998725716,NPP_C5,Cluster 3
16492,-0.261060021349607,NPP_C5,Cluster 3
16493,-0.597735242948529,NPP_C5,Cluster 3
16494,-0.48950259818012,NPP_C5,Cluster 3
16495,-0.562899214951832,NPP_C5,Cluster 3
16496,-0.71321011139837,NPP_C5,Cluster 3
16497,-0.705222456838912,NPP_C5,Cluster 3
16498,-0.890778925504969,NPP_C5,Cluster 3
16499,-0.639462013984257,NPP_C5,Cluster 3
16500,-0.684088959205369,NPP_C5,Cluster 3
16501,-0.80134081520866,NPP_C5,Cluster 3
16502,-1.02574198641184,NPP_C5,Cluster 3
16503,-0.633825740748329,NPP_C5,Cluster 3
16504,-0.756991924361863,NPP_C5,Cluster 3
16505,-0.82841920927302,NPP_C5,Cluster 3
16506,-0.240328034879955,NPP_C5,Cluster 3
16507,-0.683976285863095,NPP_C5,Cluster 3
16508,-0.789228530076145,NPP_C5,Cluster 3
16509,-0.737002597343673,NPP_C5,Cluster 3
16510,-0.872301231413856,NPP_C5,Cluster 3
16511,-0.55613492731792,NPP_C5,Cluster 3
16512,-0.500424439916459,NPP_C5,Cluster 3
16513,-0.724051991106981,NPP_C5,Cluster 3
16514,-0.574978144679814,NPP_C5,Cluster 3
16515,-1.07465067252982,NPP_C5,Cluster 3
16516,-0.52817876900202,NPP_C5,Cluster 3
